split,best_dim,class_i,class_j,branch_i_index,branch_j_index,center_l2_distance,center_sq_distance,subspace_overlap_fro,mean_cos2_principal,min_principal_angle_deg,max_principal_angle_deg,principal_cosines_json
1,32,0,1,0,0,0.4530659305448587,0.20526873742047871,2.685655737499238,0.2253983356363305,15.650647246037677,89.84713489074872,"[0.9629244758396426, 0.9024336343903608, 0.8698681326241567, 0.8083656320977481, 0.7463747061174975, 0.7069613590900025, 0.6816078476661532, 0.6130218928145554, 0.5578595152853255, 0.5411695970664436, 0.4956235278921421, 0.46464730101888496, 0.42302231963650133, 0.4016888316747205, 0.38769867164229355, 0.3389896915865975, 0.32953001743020643, 0.29726193747991125, 0.271757121894877, 0.24118078746901403, 0.1956572024391827, 0.18997986155561442, 0.18306248200750883, 0.16019969143654794, 0.11048432972942476, 0.08129484352647012, 0.07234286132566285, 0.05217227835393867, 0.04585451571123469, 0.030737382409672366, 0.016387418825055435, 0.0026679963026217672]"
1,32,0,2,0,0,0.5364513247704614,0.28778002384798307,2.3813156947137832,0.17720826368406847,18.06934025156689,89.74820873678838,"[0.9506818427010606, 0.8663872718171539, 0.7980079343397473, 0.7945628779728707, 0.7036710181074131, 0.6343693341857443, 0.5899456962321369, 0.5275294084963675, 0.47200007071024713, 0.4358405638278061, 0.42714788381103835, 0.41160747996311864, 0.34806555602400063, 0.2911695541281923, 0.2433032992308494, 0.2106555044013703, 0.196023289657567, 0.17862630985122413, 0.15572900280180182, 0.1300322437482148, 0.10595800376427794, 0.09860091028050415, 0.07205560694705711, 0.06006056251798384, 0.05322789543194837, 0.047975831862698735, 0.04255097709927467, 0.03173710158777426, 0.024076760437461413, 0.012786971057949525, 0.010925431339374419, 0.004394572425816312]"
1,32,0,3,0,0,0.769072015925264,0.5914717656793493,2.264967498673202,0.16031493031393565,26.05487821630309,89.6946416210227,"[0.8983737597677265, 0.7986098840360063, 0.7464330882369142, 0.704262643086088, 0.6851577080877916, 0.6805657930392869, 0.5879520377730659, 0.5488487987944412, 0.5023798854350816, 0.45230336379996544, 0.40738882774031276, 0.3477139778691338, 0.3078265395908001, 0.22187010375196678, 0.20260764495221617, 0.16554149156533482, 0.1567441023044206, 0.12320010122314969, 0.11549900553009593, 0.10544779813421475, 0.09421815566046565, 0.08596241572820187, 0.06715064505166815, 0.055406153639711, 0.052379514853914504, 0.04555987541710374, 0.03932564845935958, 0.0300384001647223, 0.02260526334178269, 0.01705600862594959, 0.010984642605607236, 0.005329483882141649]"
1,32,0,4,0,0,0.8002357942017326,0.6403773263216778,1.942171622096583,0.11787595655241476,29.652497453891947,89.75710046096934,"[0.8690419886650274, 0.7982393911374981, 0.6391012596326934, 0.6125124412472748, 0.5663450832766588, 0.543976067921067, 0.45775541379259843, 0.37986021493026617, 0.3564543234692784, 0.3204184930678014, 0.28633625330570106, 0.2647778930703614, 0.21350516609163792, 0.18649116815274927, 0.1814468657075072, 0.16903988698388972, 0.15063922142495548, 0.13561966887655066, 0.12988628649947606, 0.10646772563842916, 0.09198649023293395, 0.08807710543981763, 0.07836878065197096, 0.05523465516048806, 0.05464443212188514, 0.040820465684295267, 0.03051519046792122, 0.025111139959472974, 0.02202718460291244, 0.016657588570612385, 0.010803100171884447, 0.00423938400892447]"
1,32,1,2,0,0,0.465548830257064,0.21673571335372063,2.5171229928939884,0.1979971300423622,18.37927424229918,89.84783650191939,"[0.9489901301436585, 0.8482866919415756, 0.8202351094873377, 0.7763802048164002, 0.7536503960537162, 0.6873077156381524, 0.6561112254247545, 0.6185771834096236, 0.5642356771066427, 0.458806410937678, 0.4285047563307675, 0.3831859394915743, 0.37407896630626375, 0.33077527233223414, 0.3180366252870263, 0.2846195121974108, 0.25979048735776045, 0.2454859472119135, 0.20888831789827747, 0.20525932241940462, 0.16312158514899325, 0.12541483060361233, 0.11483636161877375, 0.09679615265973536, 0.07644909328231804, 0.06764028284568217, 0.05434108168872826, 0.04682458140242875, 0.03683300719181133, 0.01931210772072256, 0.01228331304882089, 0.0026557509210079033]"
1,32,1,3,0,0,0.6427117374320268,0.41307837743289455,2.1470632727296537,0.14405877178451792,29.18117804558266,89.99818029995969,"[0.8730822945405005, 0.7443206930238642, 0.7142177499915918, 0.6953015526586657, 0.6284115480081094, 0.571913364303173, 0.5066436999982503, 0.47712663758534013, 0.44692620359733914, 0.43431976078155327, 0.3676231825181564, 0.33166479324735304, 0.2894504547843283, 0.286090635432218, 0.26535887125963453, 0.22899521102946024, 0.20063661334349947, 0.19048945969147932, 0.15860788520713734, 0.1368286669926233, 0.12318863773499043, 0.10547459803633005, 0.09296107003731288, 0.07487099545248603, 0.06276470382847744, 0.05596002597383005, 0.03946798595084312, 0.03355628220721192, 0.024648972180548043, 0.016426876417455553, 0.010562558824547827, 3.1759757096859637e-05]"
1,32,1,4,0,0,0.6720975796497792,0.4517151565710914,1.9311999934330686,0.11654791920737134,29.000859076092265,89.77286042075401,"[0.8746124379480095, 0.7590216629650987, 0.6475563196936276, 0.6050639033187837, 0.5068268376552628, 0.4735929499132062, 0.43924695135516484, 0.39006931186229743, 0.37279385588620856, 0.3509078467022453, 0.3226780663197497, 0.31460913706035104, 0.27979946761737556, 0.21127390842277996, 0.20104424644036503, 0.18105074120610173, 0.15848353694375225, 0.14565086647319675, 0.12558278661982764, 0.12071860044795368, 0.09604383093023645, 0.09163004809342612, 0.08082126050510252, 0.07158573690517162, 0.05967924086315854, 0.047684407999779355, 0.043381094311764824, 0.03548572397959943, 0.017008651237721797, 0.012773335380674483, 0.007361809510491816, 0.003964323135573768]"
1,32,2,3,0,0,0.4531996987831448,0.2053899669771332,2.790442183085011,0.24333023678563254,24.115073021520328,89.39861708313325,"[0.912726724578818, 0.8571780738872815, 0.8283590016616976, 0.7944325474432826, 0.7735874962054772, 0.7584909899943724, 0.711742323014463, 0.6481022444710282, 0.6238681635157148, 0.6073346657968316, 0.5765210407853156, 0.5665188543395699, 0.5234956499659096, 0.46423625915240097, 0.4453606140269515, 0.39891903781319554, 0.37207957851602197, 0.32545544456975006, 0.2930234523423755, 0.26617150246047394, 0.2190480047770771, 0.16577618308017528, 0.1452052720290139, 0.1265730080289045, 0.10966250217084772, 0.08396178825119509, 0.06540709369895, 0.05091780121579462, 0.04515432744859419, 0.025004537957935297, 0.016888284543657376, 0.010495919242382367]"
1,32,2,4,0,0,0.4431812466702441,0.1964096174001918,2.535565825157566,0.20090918917834275,24.28705146802857,89.96525301513955,"[0.9114962533487492, 0.8707311600755163, 0.8313456237153829, 0.7911607561792486, 0.7241946852237416, 0.6758655093594234, 0.6328579471051557, 0.6221615344153888, 0.5604761742026593, 0.47795335685481727, 0.44730945226851226, 0.4378120722507232, 0.4179709991946671, 0.383168753558143, 0.3299632020182004, 0.2964169425242505, 0.27049215994125536, 0.23725379953681167, 0.19670225330558996, 0.18055969266152458, 0.17563870632849218, 0.13827099621460553, 0.13378068807354565, 0.11558908108092297, 0.09484844421493725, 0.06085932165748538, 0.05484128698388675, 0.04910018294052616, 0.02743184907092593, 0.025241455633597042, 0.010022983572095471, 0.0006064492537821476]"
1,32,3,4,0,0,0.390399272379783,0.15241159187466408,2.563108927758194,0.20529773048605493,23.622822301438656,89.29032115799212,"[0.9162031881210263, 0.8871369637055986, 0.8015291173473816, 0.7268133403181464, 0.7049976249304913, 0.6547336966544098, 0.6417064165927845, 0.624030137151583, 0.6001103989492604, 0.5775762289219173, 0.44898485578231007, 0.4423032005345276, 0.4125405118415836, 0.3866142461070488, 0.3539489556256052, 0.3255512338355699, 0.3093835457619268, 0.2726862348096892, 0.24582242966722917, 0.20876490226607275, 0.19141933287361296, 0.16608252538086596, 0.15739848657377953, 0.12258798729584992, 0.09129760081088953, 0.07812520560969013, 0.06696566048499207, 0.050619311546602874, 0.044291597792342485, 0.04105363686286624, 0.014545169033649368, 0.012385915713817499]"
