node_id,true_label,parameter,value,error_count,total_configs_with_value,error_rate,degree_sym,same_label_neighbor_ratio,neighbor_label_entropy,raw_feat_nnz
56,1,beta_ridge,1.0,20,20,1.0,1,0.0,-0.0,2
56,1,gamma_geom,0.0,9,9,1.0,1,0.0,-0.0,2
56,1,lambda_compat,0.0,8,8,1.0,1,0.0,-0.0,2
56,1,dim,8,11,11,1.0,1,0.0,-0.0,2
56,1,local_rank,3,20,20,1.0,1,0.0,-0.0,2
56,1,preprocess_mode,raw,20,20,1.0,1,0.0,-0.0,2
56,1,feature_mode,rnr_plus_raw,20,20,1.0,1,0.0,-0.0,2
56,1,rnr_variant,full,20,20,1.0,1,0.0,-0.0,2
65,1,lambda_smooth,0.1,11,11,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,ridge_alpha,0.3,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,alpha_sub,0.5,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,beta_ridge,1.0,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,gamma_geom,0.0,9,9,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,lambda_compat,0.0,8,8,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,dim,8,11,11,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,local_rank,3,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,preprocess_mode,raw,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,feature_mode,rnr_plus_raw,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
65,1,rnr_variant,full,20,20,1.0,33,0.09090909090909091,0.7297747214492927,4
66,0,lambda_smooth,0.1,11,11,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,ridge_alpha,0.3,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,alpha_sub,0.5,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,beta_ridge,1.0,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,gamma_geom,0.0,9,9,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,lambda_compat,0.0,8,8,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,dim,8,11,11,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,local_rank,3,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,preprocess_mode,raw,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,feature_mode,rnr_plus_raw,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
66,0,rnr_variant,full,20,20,1.0,46,0.10869565217391304,0.7286620749440944,1
67,2,lambda_smooth,0.1,11,11,1.0,8,0.25,1.2130075659799042,9
67,2,ridge_alpha,0.3,20,20,1.0,8,0.25,1.2130075659799042,9
67,2,alpha_sub,0.5,20,20,1.0,8,0.25,1.2130075659799042,9
67,2,beta_ridge,1.0,20,20,1.0,8,0.25,1.2130075659799042,9
67,2,gamma_geom,0.0,9,9,1.0,8,0.25,1.2130075659799042,9
67,2,lambda_compat,0.0,8,8,1.0,8,0.25,1.2130075659799042,9
67,2,dim,8,11,11,1.0,8,0.25,1.2130075659799042,9
67,2,local_rank,3,20,20,1.0,8,0.25,1.2130075659799042,9
67,2,preprocess_mode,raw,20,20,1.0,8,0.25,1.2130075659799042,9
67,2,feature_mode,rnr_plus_raw,20,20,1.0,8,0.25,1.2130075659799042,9
67,2,rnr_variant,full,20,20,1.0,8,0.25,1.2130075659799042,9
71,0,lambda_smooth,0.1,11,11,1.0,4,0.25,1.0397207708399179,3
71,0,ridge_alpha,0.3,20,20,1.0,4,0.25,1.0397207708399179,3
71,0,alpha_sub,0.5,20,20,1.0,4,0.25,1.0397207708399179,3
71,0,beta_ridge,1.0,20,20,1.0,4,0.25,1.0397207708399179,3
71,0,gamma_geom,0.0,9,9,1.0,4,0.25,1.0397207708399179,3
71,0,lambda_compat,0.0,8,8,1.0,4,0.25,1.0397207708399179,3
71,0,dim,8,11,11,1.0,4,0.25,1.0397207708399179,3
71,0,local_rank,3,20,20,1.0,4,0.25,1.0397207708399179,3
71,0,preprocess_mode,raw,20,20,1.0,4,0.25,1.0397207708399179,3
71,0,feature_mode,rnr_plus_raw,20,20,1.0,4,0.25,1.0397207708399179,3
71,0,rnr_variant,full,20,20,1.0,4,0.25,1.0397207708399179,3
77,2,lambda_smooth,0.1,11,11,1.0,20,0.55,1.135900959294373,4
77,2,ridge_alpha,0.3,20,20,1.0,20,0.55,1.135900959294373,4
77,2,alpha_sub,0.5,20,20,1.0,20,0.55,1.135900959294373,4
77,2,beta_ridge,1.0,20,20,1.0,20,0.55,1.135900959294373,4
77,2,gamma_geom,0.0,9,9,1.0,20,0.55,1.135900959294373,4
77,2,lambda_compat,0.0,8,8,1.0,20,0.55,1.135900959294373,4
77,2,dim,8,11,11,1.0,20,0.55,1.135900959294373,4
77,2,local_rank,3,20,20,1.0,20,0.55,1.135900959294373,4
77,2,preprocess_mode,raw,20,20,1.0,20,0.55,1.135900959294373,4
77,2,feature_mode,rnr_plus_raw,20,20,1.0,20,0.55,1.135900959294373,4
77,2,rnr_variant,full,20,20,1.0,20,0.55,1.135900959294373,4
82,1,lambda_smooth,0.1,11,11,1.0,4,0.0,0.5623351446188083,1
82,1,ridge_alpha,0.3,20,20,1.0,4,0.0,0.5623351446188083,1
82,1,alpha_sub,0.5,20,20,1.0,4,0.0,0.5623351446188083,1
82,1,beta_ridge,1.0,20,20,1.0,4,0.0,0.5623351446188083,1
82,1,gamma_geom,0.0,9,9,1.0,4,0.0,0.5623351446188083,1
82,1,lambda_compat,0.0,8,8,1.0,4,0.0,0.5623351446188083,1
82,1,dim,8,11,11,1.0,4,0.0,0.5623351446188083,1
82,1,local_rank,3,20,20,1.0,4,0.0,0.5623351446188083,1
82,1,preprocess_mode,raw,20,20,1.0,4,0.0,0.5623351446188083,1
82,1,feature_mode,rnr_plus_raw,20,20,1.0,4,0.0,0.5623351446188083,1
82,1,rnr_variant,full,20,20,1.0,4,0.0,0.5623351446188083,1
85,2,lambda_smooth,0.1,11,11,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,ridge_alpha,0.3,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,alpha_sub,0.5,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,beta_ridge,1.0,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,gamma_geom,0.0,9,9,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,lambda_compat,0.0,8,8,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,dim,8,11,11,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,local_rank,3,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,preprocess_mode,raw,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,feature_mode,rnr_plus_raw,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
85,2,rnr_variant,full,20,20,1.0,3,0.3333333333333333,0.6365141682948128,7
88,3,lambda_smooth,0.1,11,11,1.0,16,0.25,1.5808185358593017,25
88,3,ridge_alpha,0.3,20,20,1.0,16,0.25,1.5808185358593017,25
88,3,alpha_sub,0.5,20,20,1.0,16,0.25,1.5808185358593017,25
88,3,beta_ridge,1.0,20,20,1.0,16,0.25,1.5808185358593017,25
88,3,gamma_geom,0.0,9,9,1.0,16,0.25,1.5808185358593017,25
88,3,lambda_compat,0.0,8,8,1.0,16,0.25,1.5808185358593017,25
88,3,dim,8,11,11,1.0,16,0.25,1.5808185358593017,25
88,3,local_rank,3,20,20,1.0,16,0.25,1.5808185358593017,25
88,3,preprocess_mode,raw,20,20,1.0,16,0.25,1.5808185358593017,25
88,3,feature_mode,rnr_plus_raw,20,20,1.0,16,0.25,1.5808185358593017,25
88,3,rnr_variant,full,20,20,1.0,16,0.25,1.5808185358593017,25
89,2,lambda_smooth,0.1,11,11,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,ridge_alpha,0.3,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,alpha_sub,0.5,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,beta_ridge,1.0,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,gamma_geom,0.0,9,9,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,lambda_compat,0.0,8,8,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,dim,8,11,11,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,local_rank,3,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,preprocess_mode,raw,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,feature_mode,rnr_plus_raw,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
89,2,rnr_variant,full,20,20,1.0,62,0.3225806451612903,1.4103665165687125,18
92,1,lambda_smooth,0.1,11,11,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,ridge_alpha,0.3,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,alpha_sub,0.5,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,beta_ridge,1.0,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,gamma_geom,0.0,9,9,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,lambda_compat,0.0,8,8,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,dim,8,11,11,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,local_rank,3,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,preprocess_mode,raw,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,feature_mode,rnr_plus_raw,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
92,1,rnr_variant,full,20,20,1.0,6,0.16666666666666666,1.329661348854758,4
94,1,lambda_smooth,0.1,11,11,1.0,5,0.0,0.6730116670092565,6
94,1,ridge_alpha,0.3,20,20,1.0,5,0.0,0.6730116670092565,6
94,1,alpha_sub,0.5,20,20,1.0,5,0.0,0.6730116670092565,6
94,1,beta_ridge,1.0,20,20,1.0,5,0.0,0.6730116670092565,6
94,1,gamma_geom,0.0,9,9,1.0,5,0.0,0.6730116670092565,6
94,1,lambda_compat,0.0,8,8,1.0,5,0.0,0.6730116670092565,6
94,1,dim,8,11,11,1.0,5,0.0,0.6730116670092565,6
94,1,local_rank,3,20,20,1.0,5,0.0,0.6730116670092565,6
94,1,preprocess_mode,raw,20,20,1.0,5,0.0,0.6730116670092565,6
94,1,feature_mode,rnr_plus_raw,20,20,1.0,5,0.0,0.6730116670092565,6
94,1,rnr_variant,full,20,20,1.0,5,0.0,0.6730116670092565,6
95,1,lambda_smooth,0.1,5,11,0.45454545454545453,8,0.5,0.9743147528693494,1
95,1,ridge_alpha,0.3,11,20,0.55,8,0.5,0.9743147528693494,1
95,1,alpha_sub,0.5,11,20,0.55,8,0.5,0.9743147528693494,1
95,1,beta_ridge,1.0,11,20,0.55,8,0.5,0.9743147528693494,1
95,1,gamma_geom,0.0,6,9,0.6666666666666666,8,0.5,0.9743147528693494,1
95,1,lambda_compat,0.0,3,8,0.375,8,0.5,0.9743147528693494,1
95,1,dim,8,10,11,0.9090909090909091,8,0.5,0.9743147528693494,1
95,1,local_rank,3,11,20,0.55,8,0.5,0.9743147528693494,1
95,1,preprocess_mode,raw,11,20,0.55,8,0.5,0.9743147528693494,1
95,1,feature_mode,rnr_plus_raw,11,20,0.55,8,0.5,0.9743147528693494,1
95,1,rnr_variant,full,11,20,0.55,8,0.5,0.9743147528693494,1
99,2,lambda_smooth,0.1,11,11,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,ridge_alpha,0.3,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,alpha_sub,0.5,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,beta_ridge,1.0,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,gamma_geom,0.0,9,9,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,lambda_compat,0.0,8,8,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,dim,8,11,11,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,local_rank,3,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,preprocess_mode,raw,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,feature_mode,rnr_plus_raw,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
99,2,rnr_variant,full,20,20,1.0,67,0.29850746268656714,1.4557163212234878,15
102,2,lambda_smooth,0.1,11,11,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,ridge_alpha,0.3,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,alpha_sub,0.5,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,beta_ridge,1.0,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,gamma_geom,0.0,9,9,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,lambda_compat,0.0,8,8,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,dim,8,11,11,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,local_rank,3,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,preprocess_mode,raw,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,feature_mode,rnr_plus_raw,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
102,2,rnr_variant,full,20,20,1.0,18,0.16666666666666666,1.5418327382863624,4
108,3,lambda_smooth,0.1,11,11,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,ridge_alpha,0.3,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,alpha_sub,0.5,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,beta_ridge,1.0,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,gamma_geom,0.0,9,9,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,lambda_compat,0.0,8,8,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,dim,8,11,11,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,local_rank,3,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,preprocess_mode,raw,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,feature_mode,rnr_plus_raw,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
108,3,rnr_variant,full,20,20,1.0,9,0.1111111111111111,0.936888307539016,36
109,1,lambda_smooth,0.1,11,11,1.0,7,0.14285714285714285,0.7963116401738131,0
109,1,ridge_alpha,0.3,20,20,1.0,7,0.14285714285714285,0.7963116401738131,0
109,1,alpha_sub,0.5,20,20,1.0,7,0.14285714285714285,0.7963116401738131,0
109,1,beta_ridge,1.0,20,20,1.0,7,0.14285714285714285,0.7963116401738131,0
